 %[acid] (cm^-3)         [DMA] (ppt)               T (K)            CS (1/s)       J (cm^-3s^-1)
     1.00000E+09         1.00000E+08         2.40000E+02         2.00000E-01         1.31792E+06
     1.00000E+09         3.16228E+08         2.40000E+02         2.00000E-01         1.14851E+07
     1.00000E+09         1.00000E+09         2.40000E+02         2.00000E-01         4.40305E+07
     3.16228E+09         1.00000E+04         2.40000E+02         2.00000E-01         8.90103E-08
     3.16228E+09         3.16228E+04         2.40000E+02         2.00000E-01         8.88141E-06
     3.16228E+09         1.00000E+05         2.40000E+02         2.00000E-01         8.81974E-04
     3.16228E+09         3.16228E+05         2.40000E+02         2.00000E-01         8.62838E-02
     3.16228E+09         1.00000E+06         2.40000E+02         2.00000E-01         8.05809E+00
     3.16228E+09         3.16228E+06         2.40000E+02         2.00000E-01         6.55169E+02
     3.16228E+09         1.00000E+07         2.40000E+02         2.00000E-01         3.68464E+04
     3.16228E+09         3.16228E+07         2.40000E+02         2.00000E-01         9.98533E+05
     3.16228E+09         1.00000E+08         2.40000E+02         2.00000E-01         1.14785E+07
     3.16228E+09         3.16228E+08         2.40000E+02         2.00000E-01         7.13809E+07
     3.16228E+09         1.00000E+09         2.40000E+02         2.00000E-01         2.92735E+08
     1.00000E+04         1.00000E+04         2.50000E+02         1.00000E-05         1.82297E-05
     1.00000E+04         3.16228E+04         2.50000E+02         1.00000E-05         3.08778E-04
     1.00000E+04         1.00000E+05         2.50000E+02         1.00000E-05         1.43466E-03
     1.00000E+04         3.16228E+05         2.50000E+02         1.00000E-05         2.59578E-03
     1.00000E+04         1.00000E+06         2.50000E+02         1.00000E-05         3.08937E-03
     1.00000E+04         3.16228E+06         2.50000E+02         1.00000E-05         3.22934E-03
     1.00000E+04         1.00000E+07         2.50000E+02         1.00000E-05         3.26422E-03
     1.00000E+04         3.16228E+07         2.50000E+02         1.00000E-05         3.27342E-03
     1.00000E+04         1.00000E+08         2.50000E+02         1.00000E-05         3.27646E-03
     1.00000E+04         3.16228E+08         2.50000E+02         1.00000E-05         3.27862E-03
     1.00000E+04         1.00000E+09         2.50000E+02         1.00000E-05         3.28305E-03
     3.16228E+04         1.00000E+04         2.50000E+02         1.00000E-05         1.05532E-03
     3.16228E+04         3.16228E+04         2.50000E+02         1.00000E-05         1.05117E-02
     3.16228E+04         1.00000E+05         2.50000E+02         1.00000E-05         3.93461E-02
     3.16228E+04         3.16228E+05         2.50000E+02         1.00000E-05         7.02511E-02
     3.16228E+04         1.00000E+06         2.50000E+02         1.00000E-05         8.42778E-02
     3.16228E+04         3.16228E+06         2.50000E+02         1.00000E-05         8.83087E-02
     3.16228E+04         1.00000E+07         2.50000E+02         1.00000E-05         8.93355E-02
     3.16228E+04         3.16228E+07         2.50000E+02         1.00000E-05         8.96129E-02
     3.16228E+04         1.00000E+08         2.50000E+02         1.00000E-05         8.96994E-02
     3.16228E+04         3.16228E+08         2.50000E+02         1.00000E-05         8.97427E-02
     3.16228E+04         1.00000E+09         2.50000E+02         1.00000E-05         8.98067E-02
     1.00000E+05         1.00000E+04         2.50000E+02         1.00000E-05         2.15319E-02
     1.00000E+05         3.16228E+04         2.50000E+02         1.00000E-05         1.30724E-01
     1.00000E+05         1.00000E+05         2.50000E+02         1.00000E-05         4.43300E-01
     1.00000E+05         3.16228E+05         2.50000E+02         1.00000E-05         9.04441E-01
     1.00000E+05         1.00000E+06         2.50000E+02         1.00000E-05         1.20353E+00
     1.00000E+05         3.16228E+06         2.50000E+02         1.00000E-05         1.30320E+00
     1.00000E+05         1.00000E+07         2.50000E+02         1.00000E-05         1.32911E+00
     1.00000E+05         3.16228E+07         2.50000E+02         1.00000E-05         1.33609E+00
     1.00000E+05         1.00000E+08         2.50000E+02         1.00000E-05         1.33817E+00
     1.00000E+05         3.16228E+08         2.50000E+02         1.00000E-05         1.33893E+00
     1.00000E+05         1.00000E+09         2.50000E+02         1.00000E-05         1.33952E+00
     3.16228E+05         1.00000E+04         2.50000E+02         1.00000E-05         1.64197E-01
     3.16228E+05         3.16228E+04         2.50000E+02         1.00000E-05         7.89856E-01
     3.16228E+05         1.00000E+05         2.50000E+02         1.00000E-05         2.72776E+00
     3.16228E+05         3.16228E+05         2.50000E+02         1.00000E-05         6.88091E+00
     3.16228E+05         1.00000E+06         2.50000E+02         1.00000E-05         1.17259E+01
     3.16228E+05         3.16228E+06         2.50000E+02         1.00000E-05         1.42705E+01
     3.16228E+05         1.00000E+07         2.50000E+02         1.00000E-05         1.50294E+01
     3.16228E+05         3.16228E+07         2.50000E+02         1.00000E-05         1.52303E+01
     3.16228E+05         1.00000E+08         2.50000E+02         1.00000E-05         1.52879E+01
     3.16228E+05         3.16228E+08         2.50000E+02         1.00000E-05         1.53063E+01
     3.16228E+05         1.00000E+09         2.50000E+02         1.00000E-05         1.53145E+01
     1.00000E+06         1.00000E+04         2.50000E+02         1.00000E-05         7.54268E-01
     1.00000E+06         3.16228E+04         2.50000E+02         1.00000E-05         3.17538E+00
     1.00000E+06         1.00000E+05         2.50000E+02         1.00000E-05         1.13815E+01
     1.00000E+06         3.16228E+05         2.50000E+02         1.00000E-05         3.46188E+01
     1.00000E+06         1.00000E+06         2.50000E+02         1.00000E-05         8.04936E+01
     1.00000E+06         3.16228E+06         2.50000E+02         1.00000E-05         1.28069E+02
     1.00000E+06         1.00000E+07         2.50000E+02         1.00000E-05         1.50653E+02
     1.00000E+06         3.16228E+07         2.50000E+02         1.00000E-05         1.57280E+02
     1.00000E+06         1.00000E+08         2.50000E+02         1.00000E-05         1.59099E+02
     1.00000E+06         3.16228E+08         2.50000E+02         1.00000E-05         1.59640E+02
     1.00000E+06         1.00000E+09         2.50000E+02         1.00000E-05         1.59827E+02
     3.16228E+06         1.00000E+04         2.50000E+02         1.00000E-05         2.79263E+00
     3.16228E+06         3.16228E+04         2.50000E+02         1.00000E-05         1.04756E+01
     3.16228E+06         1.00000E+05         2.50000E+02         1.00000E-05         3.71896E+01
     3.16228E+06         3.16228E+05         2.50000E+02         1.00000E-05         1.25298E+02
     3.16228E+06         1.00000E+06         2.50000E+02         1.00000E-05         3.74418E+02
     3.16228E+06         3.16228E+06         2.50000E+02         1.00000E-05         8.54019E+02
     3.16228E+06         1.00000E+07         2.50000E+02         1.00000E-05         1.32023E+03
     3.16228E+06         3.16228E+07         2.50000E+02         1.00000E-05         1.53274E+03
     3.16228E+06         1.00000E+08         2.50000E+02         1.00000E-05         1.59564E+03
     3.16228E+06         3.16228E+08         2.50000E+02         1.00000E-05         1.61326E+03
     3.16228E+06         1.00000E+09         2.50000E+02         1.00000E-05         1.61868E+03
     1.00000E+07         1.00000E+04         2.50000E+02         1.00000E-05         9.44195E+00
     1.00000E+07         3.16228E+04         2.50000E+02         1.00000E-05         3.28266E+01
     1.00000E+07         1.00000E+05         2.50000E+02         1.00000E-05         1.12550E+02
     1.00000E+07         3.16228E+05         2.50000E+02         1.00000E-05         3.84589E+02
     1.00000E+07         1.00000E+06         2.50000E+02         1.00000E-05         1.28194E+03
     1.00000E+07         3.16228E+06         2.50000E+02         1.00000E-05         3.83850E+03
     1.00000E+07         1.00000E+07         2.50000E+02         1.00000E-05         8.72342E+03
     1.00000E+07         3.16228E+07         2.50000E+02         1.00000E-05         1.33371E+04
     1.00000E+07         1.00000E+08         2.50000E+02         1.00000E-05         1.54122E+04
     1.00000E+07         3.16228E+08         2.50000E+02         1.00000E-05         1.60304E+04
     1.00000E+07         1.00000E+09         2.50000E+02         1.00000E-05         1.62060E+04
     3.16228E+07         1.00000E+04         2.50000E+02         1.00000E-05         3.07292E+01
     3.16228E+07         3.16228E+04         2.50000E+02         1.00000E-05         1.02328E+02
     3.16228E+07         1.00000E+05         2.50000E+02         1.00000E-05         3.40396E+02
     3.16228E+07         3.16228E+05         2.50000E+02         1.00000E-05         1.14324E+03
     3.16228E+07         1.00000E+06         2.50000E+02         1.00000E-05         3.87364E+03
     3.16228E+07         3.16228E+06         2.50000E+02         1.00000E-05         1.28948E+04
     3.16228E+07         1.00000E+07         2.50000E+02         1.00000E-05         3.86957E+04
     3.16228E+07         3.16228E+07         2.50000E+02         1.00000E-05         8.78760E+04
     3.16228E+07         1.00000E+08         2.50000E+02         1.00000E-05         1.33835E+05
     3.16228E+07         3.16228E+08         2.50000E+02         1.00000E-05         1.54415E+05
     3.16228E+07         1.00000E+09         2.50000E+02         1.00000E-05         1.60569E+05
     1.00000E+08         1.00000E+04         2.50000E+02         1.00000E-05         9.84457E+01
     1.00000E+08         3.16228E+04         2.50000E+02         1.00000E-05         3.20190E+02
     1.00000E+08         1.00000E+05         2.50000E+02         1.00000E-05         1.04356E+03
     1.00000E+08         3.16228E+05         2.50000E+02         1.00000E-05         3.43530E+03
     1.00000E+08         1.00000E+06         2.50000E+02         1.00000E-05         1.14805E+04
     1.00000E+08         3.16228E+06         2.50000E+02         1.00000E-05         3.88220E+04
     1.00000E+08         1.00000E+07         2.50000E+02         1.00000E-05         1.29226E+05
     1.00000E+08         3.16228E+07         2.50000E+02         1.00000E-05         3.88174E+05
     1.00000E+08         1.00000E+08         2.50000E+02         1.00000E-05         8.81449E+05
     1.00000E+08         3.16228E+08         2.50000E+02         1.00000E-05         1.34063E+06
     1.00000E+08         1.00000E+09         2.50000E+02         1.00000E-05         1.54580E+06
     3.16228E+08         1.00000E+04         2.50000E+02         1.00000E-05         3.13586E+02
     3.16228E+08         3.16228E+04         2.50000E+02         1.00000E-05         1.00700E+03
     3.16228E+08         1.00000E+05         2.50000E+02         1.00000E-05         3.24072E+03
     3.16228E+08         3.16228E+05         2.50000E+02         1.00000E-05         1.05060E+04
     3.16228E+08         1.00000E+06         2.50000E+02         1.00000E-05         3.44906E+04
     3.16228E+08         3.16228E+06         2.50000E+02         1.00000E-05         1.15109E+05
     3.16228E+08         1.00000E+07         2.50000E+02         1.00000E-05         3.89039E+05
     3.16228E+08         3.16228E+07         2.50000E+02         1.00000E-05         1.29512E+06
     3.16228E+08         1.00000E+08         2.50000E+02         1.00000E-05         3.89277E+06
     3.16228E+08         3.16228E+08         2.50000E+02         1.00000E-05         8.84197E+06
     3.16228E+08         1.00000E+09         2.50000E+02         1.00000E-05         1.34378E+07
